entity_id,issue_code,issue_label,policy_category,weight,source
client_league-of-conservation-voters,TAX,Taxation,Finance,0.0625,raw_issue_codes_or_propagated_profile
client_league-of-conservation-voters,TRA,Transportation,Transportation,0.0625,raw_issue_codes_or_propagated_profile
client_league-of-conservation-voters,TRD,Trade,Trade & Tariffs,0.0625,raw_issue_codes_or_propagated_profile
client_sidecar-health-inc,HCR,Healthcare,Healthcare,0.5,raw_issue_codes_or_propagated_profile
client_sidecar-health-inc,TAX,Taxation,Finance,0.5,raw_issue_codes_or_propagated_profile
client_select-medical-corporation,MMM,Medicare/Medicaid/medical matters,Healthcare,1.0,raw_issue_codes_or_propagated_profile
client_southern-poverty-law-center-inc,AGR,Agriculture,Agriculture & Food,0.058824,raw_issue_codes_or_propagated_profile
client_southern-poverty-law-center-inc,BUD,Budget and appropriations,Other / Multi-sector,0.058824,raw_issue_codes_or_propagated_profile
client_southern-poverty-law-center-inc,CIV,Civil rights and liberties,Other / Multi-sector,0.058824,raw_issue_codes_or_propagated_profile
client_southern-poverty-law-center-inc,CON,Constitutional issues,Other / Multi-sector,0.058824,raw_issue_codes_or_propagated_profile
client_southern-poverty-law-center-inc,DEF,Defense,Defense & Security,0.058824,raw_issue_codes_or_propagated_profile
client_southern-poverty-law-center-inc,ECN,Economics,Other / Multi-sector,0.058824,raw_issue_codes_or_propagated_profile
client_southern-poverty-law-center-inc,EDU,Education,Labor & Education,0.058824,raw_issue_codes_or_propagated_profile
client_southern-poverty-law-center-inc,FAM,Family issues,Other / Multi-sector,0.058824,raw_issue_codes_or_propagated_profile
client_southern-poverty-law-center-inc,FIR,Firearms,Other / Multi-sector,0.058824,raw_issue_codes_or_propagated_profile
client_southern-poverty-law-center-inc,HOM,Homeland security,Defense & Security,0.058824,raw_issue_codes_or_propagated_profile
client_southern-poverty-law-center-inc,HOU,Housing,Real Estate & Housing,0.058824,raw_issue_codes_or_propagated_profile
client_southern-poverty-law-center-inc,IMM,Immigration,Other / Multi-sector,0.058824,raw_issue_codes_or_propagated_profile
client_southern-poverty-law-center-inc,LAW,Law enforcement,Other / Multi-sector,0.058824,raw_issue_codes_or_propagated_profile
client_southern-poverty-law-center-inc,REL,REL,Other / Multi-sector,0.058824,raw_issue_codes_or_propagated_profile
client_southern-poverty-law-center-inc,TEC,Technology,Technology,0.058824,raw_issue_codes_or_propagated_profile
client_southern-poverty-law-center-inc,VET,Veterans,Other / Multi-sector,0.058824,raw_issue_codes_or_propagated_profile
client_southern-poverty-law-center-inc,WEL,Welfare,Other / Multi-sector,0.058824,raw_issue_codes_or_propagated_profile
client_economic-innovation-group,ECN,Economics,Other / Multi-sector,0.5,raw_issue_codes_or_propagated_profile
client_economic-innovation-group,TAX,Taxation,Finance,0.5,raw_issue_codes_or_propagated_profile
client_the-cook-group-inc,CAW,Clean air and water,Energy & Environment,0.083333,raw_issue_codes_or_propagated_profile
client_the-cook-group-inc,CPT,Consumer protection,Other / Multi-sector,0.083333,raw_issue_codes_or_propagated_profile
client_the-cook-group-inc,EDU,Education,Labor & Education,0.083333,raw_issue_codes_or_propagated_profile
client_the-cook-group-inc,HCR,Healthcare,Healthcare,0.083333,raw_issue_codes_or_propagated_profile
client_the-cook-group-inc,HOU,Housing,Real Estate & Housing,0.083333,raw_issue_codes_or_propagated_profile
client_the-cook-group-inc,ROD,Roads and highways,Transportation,0.083333,raw_issue_codes_or_propagated_profile
client_the-cook-group-inc,SPO,Sports,Other / Multi-sector,0.083333,raw_issue_codes_or_propagated_profile
client_the-cook-group-inc,TAR,Tariffs,Trade & Tariffs,0.083333,raw_issue_codes_or_propagated_profile
client_the-cook-group-inc,TAX,Taxation,Finance,0.083333,raw_issue_codes_or_propagated_profile
client_the-cook-group-inc,TOR,Torts,Other / Multi-sector,0.083333,raw_issue_codes_or_propagated_profile
client_the-cook-group-inc,TRD,Trade,Trade & Tariffs,0.083333,raw_issue_codes_or_propagated_profile
client_the-cook-group-inc,VET,Veterans,Other / Multi-sector,0.083333,raw_issue_codes_or_propagated_profile
client_fresenius-kabi-usa-llc,ACC,Accounting,Finance,0.071429,raw_issue_codes_or_propagated_profile
client_fresenius-kabi-usa-llc,BUD,Budget and appropriations,Other / Multi-sector,0.071429,raw_issue_codes_or_propagated_profile
client_fresenius-kabi-usa-llc,CPT,Consumer protection,Other / Multi-sector,0.071429,raw_issue_codes_or_propagated_profile
client_fresenius-kabi-usa-llc,DIS,Disaster and emergency,Other / Multi-sector,0.071429,raw_issue_codes_or_propagated_profile
client_fresenius-kabi-usa-llc,HCR,Healthcare,Healthcare,0.071429,raw_issue_codes_or_propagated_profile
client_fresenius-kabi-usa-llc,LBR,Labor and employment,Labor & Education,0.071429,raw_issue_codes_or_propagated_profile
client_fresenius-kabi-usa-llc,MAN,Manufacturing,Other / Multi-sector,0.071429,raw_issue_codes_or_propagated_profile
client_fresenius-kabi-usa-llc,MED,Medicare and Medicaid,Other / Multi-sector,0.071429,raw_issue_codes_or_propagated_profile
client_fresenius-kabi-usa-llc,MMM,Medicare/Medicaid/medical matters,Healthcare,0.071429,raw_issue_codes_or_propagated_profile
client_fresenius-kabi-usa-llc,PHA,Pharmaceuticals,Healthcare,0.071429,raw_issue_codes_or_propagated_profile
client_fresenius-kabi-usa-llc,SCI,Science and technology,Technology,0.071429,raw_issue_codes_or_propagated_profile
client_fresenius-kabi-usa-llc,TAR,Tariffs,Trade & Tariffs,0.071429,raw_issue_codes_or_propagated_profile
client_fresenius-kabi-usa-llc,TAX,Taxation,Finance,0.071429,raw_issue_codes_or_propagated_profile
client_fresenius-kabi-usa-llc,TRD,Trade,Trade & Tariffs,0.071429,raw_issue_codes_or_propagated_profile
client_fleet-reserve-association,DEF,Defense,Defense & Security,0.25,raw_issue_codes_or_propagated_profile
client_fleet-reserve-association,HOM,Homeland security,Defense & Security,0.25,raw_issue_codes_or_propagated_profile
